cod6,prob,ppt_out,altitude,ppt_ago,Expectativa de Vida,Necessidades Humanas Básicas,tmed_out,ppt_jun,ppt_set,tmed_set,Famílias em Situação de Rua,tmed_nov,Domicílios com Coleta de Resíduos Adequada,Índice de Progresso Social,População 2022,Abastecimento de Água via Rede de Distribuição,Áreas Verdes Urbanas,Densidade de Telefonia Móvel,Mortalidade Infantil até 5 Anos,Densidade de Internet Banda Larga Fixa,tmed_ago,Índice de Abastecimento de Água,Esgotamento Sanitário Adequado,Nutrição e Cuidados Médicos Básicos,ppt_abr,Acesso à Informação e Comunicação,Focos de Calor,Água e Saneamento,tmed,PIB per capita 2021,Código IBGE,Mortalidade entre 15 e 50 anos,Fundamentos do Bem-estar,ppt_dez,tmed_jul,Cobertura Vacinal (Poliomielite),Índice de Vulnerabilidade das Famílias do Cadastro Único (IVCAD),Domicílios com Iluminação Elétrica Adequada,Domicílios com Paredes Adequadas,Índice de Perdas de Água na Distribuição,ppt_fev,ppt_jan,Supressão da Vegetação Primária e Secundária,tmed_jun,Índice de Vulnerabilidade Climática dos Municípios (IVCM),Qualidade de Internet Móvel,tmed_mar,Cobertura de Internet Móvel (4G/5G),ppt_nov,tmed_fev,tmed_jan,clu
292937,0.5978861,23.050000000000004,365.43,25.52,68.54,74.7233784457716,25.16,42.730000000000004,19.28,24.15,0.0,25.31,81.8075517273027,60.15027697061079,10556.0,82.21715881461299,0.753248504718727,67.51,15.3447657246658,16.37,22.81,83.43125,89.3293877731701,78.7676436311862,62.29,61.988851385008,1.96328654167076,84.5380227029861,24.32,12091.0352785146,2929370.0,2.89628180039139,57.0977329725105,76.96,22.050000000000004,93.94163964798518,0.273003090507726,93.068582397272,87.27540330076671,13.24625,70.86,73.97,31.1665846862662,22.46,43.33,82.4681428571428,25.36,95.68,76.95,25.470000000000002,25.46,0
292940,0.46387032,68.07,272.06,10.849999999999998,71.98,62.2756558956614,24.990000000000002,15.33,51.42,23.87,0.0,25.23,38.315662222112,53.5231183258558,10634.0,38.4762843173655,0.576678086158375,43.21,18.1409309227532,7.63,22.57,35.0725,24.2356147122086,71.31707315592,107.53999999999999,53.8482596491841,0.0,42.4773498174556,24.36,16722.2788038368,2929404.0,2.42175856929955,58.9098195818851,178.57999999999998,21.9,92.0685936449239,0.295493299832496,92.0374726352953,88.1340244861654,20.91375,85.84,98.99,18.632093438133,22.42,55.55,95.9523888888889,25.740000000000002,79.0,155.92,25.83,25.68,0
292950,0.61973023,82.18,81.33,119.66,73.69,69.6109328693843,25.91,194.32,87.57,24.77,0.564364976762956,26.19,81.0530083103111,56.8997459309408,42936.0,72.3169338307996,6.63019517488263,70.9,18.3193370357666,13.7,23.66,73.98375,76.6423255927662,74.3943980889955,206.2,64.0132744256028,1.95322037208848,72.2253265740335,25.449999999999996,19944.0285611142,2929503.0,3.0099560083352594,61.6371290616948,105.11,23.15,88.3903967362175,0.272641268474674,92.4776942913759,89.2655681418735,34.88875,85.73,72.62,20.8578664075568,23.740000000000002,47.980000000000004,89.0720666666667,26.82,97.75,141.84,26.94,26.71,0
292960,0.52800107,61.519999999999996,214.75,75.52,69.07,69.0620397576359,25.35,111.25,60.24,24.240000000000002,1.0427621744941,25.59,60.9403245573615,56.6669610250129,18609.0,75.5722282201523,3.47611477217031,58.12,12.5719373968059,10.110000000000001,22.990000000000002,78.91499999999999,5.30550002608774,70.5370075864668,111.42,60.8736389212302,0.556699883093025,64.0259410530336,24.75,11548.9010048901,2929602.0,2.99194476409666,58.2867374668324,69.29,22.36,81.996899451911,0.275403879310345,86.0014022683938,87.6111675325777,32.84,67.11,75.84,13.671347602674802,22.89,53.5,89.4257888888889,26.09,99.96000000000001,77.35,26.19,26.02,0
292970,0.3589323,35.81,289.05,50.67,69.17,61.6604791677445,25.029999999999998,72.06,40.019999999999996,23.92,0.488758553274682,25.32,46.5342939360365,49.2533747889587,16485.0,35.7655727502036,1.92602489364024,62.67,17.3718073991672,1.4499999999999997,22.66,36.4625,31.1049640444842,72.8845404396002,94.04999999999998,44.9981667563858,1.87406296851574,40.9230836453717,24.43,15755.6751592357,2929701.0,2.94011326665863,49.7380833492087,64.33,22.1,85.3122793223696,0.31507778072737,89.11642398429412,88.787557269164,32.735,55.99,54.84,60.52115504968679,22.62,54.75,83.12098611111108,25.699999999999996,45.75,50.10000000000001,25.81,25.71,0
292975,0.6697296,84.17,31.87,149.98,69.29,63.0688126405785,26.21,202.75,93.75,25.1,2.8776667380263996,26.470000000000002,90.0608053472153,58.3966171224596,11842.0,92.9571386772568,4.0504718345521,90.74,14.465623667440699,22.29,24.009999999999998,99.6325,72.285396407394,64.5891605826723,209.18,72.2599441697229,0.0,85.9800799046752,25.75,12448.3464364128,2929750.0,3.3101975440469795,62.6167916589555,76.88,23.470000000000002,78.7252673233982,0.299302016985138,85.5508151545427,87.2376741304817,39.3175,82.75,75.03,7.04730943151756,24.050000000000004,46.39999999999999,93.0435888888889,27.1,99.91,102.4,27.23,26.98,0
292980,0.46039835,29.73,544.77,48.74,66.12,60.5609390001764,24.48,69.85,25.990000000000002,23.509999999999998,1.99757502682784,24.58,64.8116518998255,55.0750654702931,10715.0,66.831475936588,2.1170231626941,63.54,21.8933406794763,13.360000000000001,22.06,65.87125,28.825359611802803,71.3245914420156,84.95000000000002,57.51528616286329,2.8631418209582,63.6820530770209,23.48,9692.07796546897,2929800.0,2.58570029382958,57.6827657065878,108.79999999999998,21.199999999999996,89.6703140094963,0.311676201372998,91.9272114247594,52.1528596057975,15.71,72.09,86.03,49.3463461907794,21.58,47.14999999999999,91.01131666666672,24.38,74.52,87.9,24.490000000000002,24.58,0
292990,0.49805722,47.37,1033.06,3.33,70.63,67.8556210461716,21.949999999999996,8.49,14.620000000000001,20.949999999999996,9.4468920384398,21.94,43.0179000198992,56.5169354222638,48530.0,45.6510046580523,4.09841696047708,65.22,16.9687486295444,9.27,19.18,57.07625,1.69844452315746,76.5419833226227,63.46,51.8949423344029,7.36568457538995,50.79917174563939,20.63,12989.0224541521,2929909.0,2.47797578341848,60.1626013833159,124.28999999999999,17.99,91.31628680405831,0.292874534546959,82.8441406796137,74.28708244525,7.18714285714286,85.25,109.11,21.1510715828149,18.35,49.99,92.5055222222222,21.58,52.55,118.51,21.68,21.82,0
293000,0.42410672,69.29,579.48,1.03,71.61,76.9746972855707,24.09,1.02,11.16,23.07,0.0,24.1,56.5745756847311,57.6564334675535,9610.0,78.8438536588123,0.528495051813047,35.85,24.577677563559,0.16999999999999998,21.52,96.9471428571429,2.13459266180942,76.5105978801906,50.88,29.496539160985,13.888888888888902,75.5550316873215,22.92,11240.9858376691,2930006.0,2.59169778168241,51.406065140784,190.87,20.279999999999998,99.009900990099,0.281942871847658,96.36206657202239,77.6902626279165,3.79285714285714,94.49,133.08,27.5174803094443,20.6,54.61,48.8058958333333,24.06,41.92,160.65000000000003,24.19,24.16,0
293010,0.6746415,22.23,498.12,31.83,71.36,72.0728353973048,24.740000000000002,53.78,19.83,23.779999999999998,10.4891727662832,24.86,84.3624077637454,59.8953192678983,77976.0,90.95479162543168,2.27480668260112,85.35,17.0662788903121,18.41,22.38,96.25874999999999,81.24103314779622,72.2891678647954,81.51,68.6911329430036,0.670933805670733,88.6119787614482,23.779999999999998,12901.1030034883,2930105.0,3.26996590556876,59.57067209493981,79.79999999999998,21.57,79.9509763548667,0.271736957200874,96.7245052980523,92.6737170589087,22.795,67.88,66.89,48.11448724441,21.949999999999996,53.059999999999995,94.9064666666667,24.64,92.42,60.45,24.77,24.86,0
293015,0.4615659,66.12,512.25,0.61,71.51,71.8611795643149,25.050000000000004,1.0,11.150000000000002,24.12,1.8226684131506903,24.94,26.4796903915291,57.9162774097167,36119.0,93.81692353971302,2.51635620829133,40.26,14.5950168022733,6.59,22.62,91.895,2.30122258118893,76.6284201092558,65.73,49.777251973542306,6.72082286248612,75.4734453729152,23.75,11476.677388632,2930154.0,2.4889602569249294,56.6507219050962,185.12,21.33,95.9779595925864,0.305891131939438,93.9657323670286,60.2827489251702,24.56,111.91,138.26,48.2457960686659,21.59,46.18,91.11001388888891,24.6,70.72,162.28,24.73,24.75,0
293020,0.5836619,27.89,565.53,1.11,71.68,71.1336283931794,25.0,1.84,4.37,24.17,0.0,24.970000000000002,63.5942577919232,56.6713262508248,40147.0,82.3652459989226,0.521267652725531,53.74,19.0292719765015,4.99,22.75,77.42,39.4027970898943,68.8262544227833,59.87,52.2948494414747,6.55239293389946,71.603153243033,23.81,43024.4834682542,2930204.0,1.99211244817474,58.74304824628099,97.21000000000001,21.73,78.81580693432089,0.303189724879203,85.5224700901181,59.4250527621396,31.1633333333333,85.65,90.97,14.6546277372893,22.02,45.22,87.14111111111109,24.34,76.11,81.56,24.490000000000002,24.66,0
293030,0.49877602,73.04,523.59,1.99,71.48,69.6981596949083,25.240000000000002,1.0,15.82,24.36,0.362056480811006,25.09,34.6476912547993,55.821862469116,17580.0,60.8127740357737,1.92208358882106,42.62,11.2268841851414,8.96,22.88,57.27125,3.07785916068418,74.4795083226011,66.81,46.770530969913594,4.10172272354389,51.8660848424803,23.89,11463.6813594994,2930303.0,1.87274909963985,58.4422993679631,164.87,21.57,85.4814680733745,0.294576385153309,95.5329361479139,87.7097651603825,32.145,119.6,132.37,37.4790752080173,21.81,52.38,92.12316666666672,24.59,51.33,152.56,24.73,24.779999999999998,0
293040,0.38075426,29.38,255.8,37.51,68.93,67.5102461679788,25.38,65.92,31.57,24.31,1.78975109809663,25.59,49.684107773335896,55.911833033069,18685.0,48.7271497821035,0.161250559276167,40.72,17.0669069334118,2.6000000000000005,23.04,59.17375,4.53897687713087,75.8321150982426,69.59,51.5322833977037,0.555679039786619,46.2730097858833,24.699999999999996,7446.79611988226,2930402.0,2.38611713665944,57.4554353457131,75.87,22.37,88.3870967741935,0.306942056583243,93.313677392744,65.7058905966389,44.41,60.21,68.32,15.1371768985962,22.86,50.09,94.3129375,25.91,79.73,54.86,26.02,25.91,0
293050,0.69188064,32.56,320.96,54.72,71.66,74.0529515133292,24.98,67.03,36.61,23.89,4.27979475491565,25.23,71.4010280009801,57.7568963711998,84428.0,86.10819065573641,7.610849353825551,90.49,13.119387678001898,4.99,22.59,96.78125,71.8984657959349,70.3545071622049,79.17,64.3640987819837,0.372971964940635,85.44149687077609,24.31,12966.213571327,2930501.0,2.72258508078377,61.6140879321263,72.8,21.970000000000002,67.6741060629276,0.290970553377699,94.3134622767603,84.3029847446798,23.751250000000002,50.35000000000001,58.33,27.3528875478326,22.46,48.18,92.38534166666669,25.54,89.86,80.38000000000001,25.64,25.57,0
293060,0.5978692,29.16,437.42,29.44,68.23,70.2711473759435,24.89,44.79,23.6,23.89,0.584624378836598,25.009999999999998,84.46593123814081,57.2542786554943,13831.0,91.4712155841903,3.35151079078552,63.17,12.8773368979591,20.69,22.5,97.3725,1.93991297911132,72.5113495781204,68.68,60.8917594793073,0.7499062617172851,76.4351375895739,23.970000000000002,8627.77830959439,2930600.0,3.23023007770836,58.1288971187347,103.24,21.68,89.2052601486564,0.291033410519352,93.3137693384372,85.0671981605744,23.907500000000002,74.09,79.73,54.005606957436,22.07,51.11,79.8002916666666,24.970000000000002,91.94,85.48,25.08,25.1,0
293070,0.74099565,77.25,53.71,115.53999999999999,73.75,59.786510156620594,25.94,200.18,81.86999999999999,24.800000000000004,10.7778981762198,26.240000000000002,72.2152202526226,55.0920547803037,120394.0,74.4919364588883,9.91020436898852,90.73,19.1986720483525,8.17,23.699999999999996,80.51125,80.8769778181657,64.3002848664451,241.40000000000003,68.0217793805856,0.0,72.6664527952432,25.54,52997.6562013057,2930709.0,3.35081493577866,61.1116468232843,102.13000000000001,23.220000000000002,57.691342986995,0.267830267083391,78.2095312103861,81.6364376335807,51.72625,89.96000000000001,70.18,25.8018785188436,23.83,52.71,93.4891916666667,26.949999999999996,100.0,169.55,27.07,26.81,0
293075,0.43339035,66.32,442.15999999999997,1.37,71.46,68.9639852242783,25.56,1.0,13.370000000000001,24.67,1.87032416854786,25.44,55.4127132852022,52.620686367886,13935.0,84.113707339012,0.71727017196814,43.13,16.6915678324769,0.16999999999999998,23.220000000000002,67.5073349633252,28.1505372126953,72.7896928074771,64.82,42.2505766186212,17.153937947494,60.78205307587301,24.279999999999998,8673.76741298888,2930758.0,1.83381088825215,55.6294981093328,183.02,21.970000000000002,86.566144223048,0.337983050847459,89.9871942441502,75.6024512607165,67.5073349633252,116.61,130.2,36.7630325460784,22.220000000000002,55.64,92.6810083333333,25.04,42.480000000000004,144.97,25.17,25.199999999999996,0
293076,0.36545885,17.51,279.56,48.21,66.69,75.1137191581531,25.23,90.91,27.75,24.16,1.07820258120859,25.56,59.9730519556313,57.392492526749706,14359.0,82.1286990924638,0.335619732275364,55.64,11.0626737695524,5.65,22.949999999999996,67.25,72.6040589957565,74.7071366054436,84.74,51.5754913242427,1.3538211602247299,76.1176280931981,24.66,7248.78586948952,2930766.0,1.5989684074790402,55.3535101311137,43.76,22.470000000000002,87.9551465143341,0.319950408224978,89.3224352998634,73.3266198042639,16.995,43.0,42.99,45.9519810945402,22.96,48.769999999999996,92.99725,25.77,64.0,26.07,25.92,25.89,0
293077,0.60667926,14.650000000000002,497.94,1.0,69.89,76.1416529731942,25.199999999999996,2.35,2.01,24.35,1.68207186557407,25.240000000000002,87.8805267673161,57.5530884058437,26959.0,89.1054638954329,0.522612241057453,74.44,20.3451024569802,6.930000000000001,22.98,98.56375,93.25328064643142,75.6854912744906,52.89,59.4343939486274,1.57016683022571,93.5184354037381,24.12,31505.8211728922,2930774.0,2.88360974152099,57.8000635249761,69.54,22.09,95.1451971602087,0.274808108640032,96.6291349445906,84.04739025529219,6.50833333333333,73.46,66.0,26.0110958414147,22.39,50.47,78.3940972222222,24.69,95.57,55.92,24.86,25.02,0
293080,0.47808832,41.3,885.91,2.96,69.03,71.7756333931996,22.84,12.33,13.650000000000002,21.87,0.42185192997258,22.83,48.1472644321632,57.5333744240033,17674.0,77.8761517911164,1.22226771476386,56.88,23.7724447592045,8.14,20.19,54.2175,7.14606515279347,71.893237300491,55.03,56.453797121160605,9.96833587428169,58.5736461853249,21.57,7750.7500396062,2930808.0,2.0032310177706,62.1327108060707,105.07,19.05,87.7278999145234,0.287114517819707,93.3284985854617,91.9928532528226,26.15875,84.38000000000001,103.06,26.2203129010731,19.41,44.97,92.5365222222222,22.44,81.17,107.65,22.550000000000004,22.68,0
293090,0.44828892,83.98,783.1000000000001,1.25,70.82,72.6142702627005,24.1,1.49,19.21,23.25,0.0,23.88,32.1177872129564,58.248281853843096,12368.0,71.2233279058775,2.3331001518285,47.690000000000005,18.3839311671522,0.81,21.68,85.95375,3.5981394109457403,78.1696960386587,78.31,43.2939669252709,34.226563152183,63.9802336660703,22.59,21852.8229382277,2930907.0,1.59843418691894,57.6622511666029,176.28,20.25,96.39657444005272,0.294353637901861,94.8100218001773,70.1570197960791,35.44625,138.43,144.84,22.8703108131158,20.509999999999998,47.09,91.6404972222222,23.14,43.22,159.91,23.300000000000004,23.41,0
293100,0.48331764,48.72,413.53,5.36,71.29,68.7084964543901,24.470000000000002,11.54,10.879999999999999,23.38,0.989439741488372,24.6,39.1591699098773,53.564984119202,21741.0,40.8845048799867,3.7410689039399,55.59,18.3164282370437,2.77,21.94,46.247499999999995,14.7043748415198,76.7331620963944,56.10000000000001,47.5821032055506,9.99714367323622,42.9502271808292,23.6,11740.2040476519,2931004.0,2.14894405335309,55.838152276119494,124.78999999999999,21.0,90.4358146594815,0.294270806928602,95.3594700702128,92.1829168242407,34.06875,72.85,80.35,29.4733847793892,21.43,47.72,88.5817416666667,24.94,55.47,109.03999999999999,25.029999999999998,24.93,0
293105,0.5423503,71.14,858.8,1.06,71.67,72.9722758684427,22.779999999999998,2.69,10.18,21.77,0.0,22.759999999999998,44.8617381330196,61.2991160121189,17770.0,53.0954343070385,3.71692924623424,55.10000000000001,10.3836841084997,10.68,20.08,61.25875,16.665669767597,74.4947307790229,52.58,50.7265164906408,9.3250961650542,53.5372595994507,21.5,10369.691513787302,2931053.0,1.89204229271007,60.8205856381782,162.96,18.84,89.5577866339669,0.304531656068566,90.6925935372407,87.8570540916687,26.77875,100.64,128.33,30.0774280045289,19.18,45.18,84.3868722222222,22.529999999999998,63.519999999999996,157.2,22.64,22.699999999999996,0
293110,0.6105167,41.64,234.17000000000002,47.93,71.1,66.2303527558731,25.44,70.64,40.32,24.36,4.38141587553407,25.67,77.4690089069412,52.7653303846906,7983.0,76.2592634662518,2.36037223105733,76.58,9.53499811507518,3.95,23.11,94.655,67.2611214856158,74.7657706889151,78.82,60.598867540644605,2.59168070493715,76.6264554147979,24.800000000000004,8414.48174871602,2931103.0,4.01606425702811,57.4501552902835,82.92,22.490000000000002,94.029304029304,0.280880506091846,86.289362201832,80.4766930662711,45.875,58.17,69.05,28.9761262734112,22.990000000000002,48.09,92.67147428571431,26.029999999999998,87.03,75.39,26.14,26.02,0
293120,0.33015463,136.42,156.68,131.02,70.22,59.4118162411615,25.38,194.17000000000002,132.41,24.23,1.5214314628707,25.64,49.0192525291936,48.393878873179396,18571.0,48.4924203736634,2.19228366644574,41.480000000000004,16.594205019647,6.63,23.009999999999998,51.95,60.4350604512417,70.405861717289,184.92000000000002,47.3057877090832,4.43360673908224,58.8045564061721,24.86,12028.0981907275,2931202.0,2.71272650206633,51.044276029582,139.87,22.4,78.96482699456682,0.34650688332205,71.672049852388,53.4663788254134,10.73625,150.82,137.37,50.0283252845128,22.98,56.190000000000005,92.92438333333328,26.33,56.89999999999999,133.94,26.43,26.199999999999996,0
293130,0.5231817,40.57,702.31,45.2,70.14,71.7085392403607,23.490000000000002,93.09,29.35,22.470000000000002,3.45806486903247,23.58,80.33799500091098,55.614224214422606,16253.0,80.3967449314135,1.37984281305016,58.26,9.67857049983913,2.5,20.89,77.30875,12.7587795968991,78.2866563088862,73.42,57.3008623793655,4.42533822227842,69.6911630078314,22.42,9227.82987140836,2931301.0,2.18797788495471,61.0619773509778,92.71000000000001,19.93,87.2975094268064,0.314078297872341,94.1678787590902,41.1105208842899,14.4475,71.93,66.58,52.685907043825,20.32,39.41,94.7664833333333,23.449999999999996,88.71000000000001,84.43,23.54,23.62,0
293135,0.8381779,118.24,134.67,56.63,73.0,65.0528421934079,23.92,58.05,86.24,22.63,25.6536068036195,24.41,96.4830703650215,57.8394499978155,153332.0,81.7365759160301,5.88648690139319,85.99,11.0821958540302,14.06,21.42,83.31875,84.1759953307633,65.0189219966896,104.97,68.0088347305405,1.17066989863376,80.2225471134778,23.759999999999998,18892.7349092166,2931350.0,3.15755832534356,63.2641872729331,138.17,20.84,64.8717785574477,0.2689115591533,94.7508000544785,83.8876826670905,31.56875,95.95000000000002,132.34,10.3215613974157,21.61,40.980000000000004,94.98164166666672,25.85,94.64,134.05,26.0,25.61,0
293140,0.47680432,66.4,154.26,77.85,71.41,68.4189495371167,25.61,140.72,72.62,24.490000000000002,0.0,25.89,73.8431577666014,53.114351066016994,7301.0,77.1717192644838,1.95831879070528,51.66,20.240788623141604,10.97,23.32,83.84125,22.9004797242084,71.8477895596319,157.91,50.60730696930601,0.0,70.0266051709338,25.1,24469.2085330777,2931400.0,2.54673530208615,54.4616946883787,95.49,22.779999999999998,100.0,0.286894936708861,90.3287275238963,87.4337231780179,26.605,79.38000000000001,74.16,16.31918420982,23.34,51.21,92.5067875,26.43,56.769999999999996,124.71000000000001,26.54,26.36,0
293150,0.49433532,29.64,315.65,38.82,69.22,72.691421519563,25.06,59.730000000000004,29.9,23.98,0.0,25.300000000000004,61.7192933373436,57.33665570272011,21827.0,76.1172402229117,1.716160302998,53.74,17.3986010794901,1.9,22.69,90.39125,52.2395622903642,71.7478022474473,74.05,55.3833264044288,0.0,76.9398494570788,24.38,8822.12418106016,2931509.0,2.46055094945172,59.8399238706984,76.19,22.07,72.5886268400424,0.29911075872164,92.9463857992132,68.6860404039777,23.279999999999998,52.14,55.14999999999999,27.9531699616447,22.56,46.36,87.766425,25.58,92.92,62.93,25.69,25.62,0
293160,0.2920685,97.41,280.81,101.79999999999998,70.38,55.266109760561,24.79,137.59,87.77,23.64,3.21021941648939,25.029999999999998,41.36641514670829,49.3270169293965,15919.0,34.5873997886928,0.416952527786209,45.24,24.2207825959085,2.29,22.32,36.83,46.2437715279932,69.0160606667128,131.93,43.2291097120913,7.82676754500391,44.68551279370859,24.18,13716.2128148753,2931608.0,2.64010560422417,51.4971187545117,127.69,21.64,90.3213744085473,0.36544314222363006,80.2935457686789,58.88040902562211,23.46125,119.11999999999999,113.35,48.17158908400769,22.19,55.47,64.3640791666667,25.64,73.06,115.43,25.73,25.550000000000004,0
293170,0.4833549,73.82,110.33,92.72,67.02,61.8129236252545,25.82,156.81,79.14,24.699999999999996,0.782325353935254,26.09,88.36920640137178,53.6763311630251,11035.0,73.1028709319983,4.23304290076122,61.60000000000001,21.1933235521945,8.5,23.56,73.77875,84.9132337085868,72.0063217809304,180.44,62.3052715997618,0.0,74.4697685944871,25.33,15554.866261894,2931707.0,3.7600716204118205,56.0382478340629,105.32,23.029999999999998,96.14583333333329,0.272605209970806,87.2888038963671,63.6407948516255,30.8325,82.32,75.45,17.8178344571796,23.6,55.61,96.1087888888889,26.67,97.88000000000001,141.07,26.79,26.58,0
293180,0.33553022,65.01,692.59,3.67,69.94,64.7544522916859,22.68,3.89,17.49,21.529999999999998,2.59226882099586,22.85,21.433175864403,50.9300131529848,16691.0,28.0941966567173,1.8561436655144503,25.800000000000004,13.181054708777598,6.22,19.91,27.67125,5.81640437578934,74.7448412575819,50.86,32.8559743255333,100.63819342169901,33.6872386930908,21.73,8071.01312683482,2931806.0,2.13861386138614,49.555079515578,154.35,18.88,93.88284491489432,0.322576385421868,82.5695849597326,60.33929255766749,20.61125,74.01,114.66,24.4173017712335,19.3,54.39,65.7668285714286,23.23,38.69,159.66,23.33,23.259999999999998,0
293190,0.46027258,24.029999999999998,291.66,35.41,67.69,69.7144723960932,25.259999999999998,60.25,25.740000000000002,24.199999999999996,5.75574758657269,25.52,58.4991743652427,55.4902869099551,50959.0,62.2146209935254,2.7397569687871797,63.059999999999995,15.8890129505418,11.93,22.94,53.55375,62.4800600799896,78.0799880358226,71.88,53.5057903911732,1.02593565331582,60.9398620961777,24.6,10772.2728428737,2931905.0,2.16907675194661,58.2955180489398,60.16,22.36,89.32948500947398,0.307016358839049,94.16408403876679,77.0633929951335,30.01375,53.12,44.85000000000001,42.3275385071815,22.83,45.84,90.6085416666667,25.73,59.96,55.440000000000005,25.85,25.81,0
293200,0.37264222,16.84,483.58,9.63,69.84,67.1367239132932,24.68,24.300000000000004,10.56,23.71,0.4768717215069139,24.88,47.0919870418309,54.4081828247467,25441.0,44.7602027530265,0.574457003804278,49.04,21.9174198982769,1.6,22.34,57.9675,16.5743481381284,76.1754907491965,69.18,44.0206529696629,0.40543279951348093,48.1228118757066,23.82,9307.33955426281,2932002.0,2.07779255319149,55.9220520094906,64.72,21.64,88.766527333942,0.292271147161066,90.7556739348766,85.4547578550735,34.90125,65.78,61.480000000000004,42.9903515860131,22.04,53.88,94.5251583333333,24.69,40.940000000000005,39.690000000000005,24.83,24.94,0
293210,0.36560744,60.88,576.2,62.41,70.54,66.6690346133996,23.279999999999998,83.06,44.17,22.12,0.0,23.529999999999998,55.96222270018221,57.1763834504393,19162.0,43.5296947735569,4.60107629310833,41.09,20.756150000949397,6.02,20.59,46.403749999999995,60.0691744347225,70.4686533648638,89.5,43.3276811500384,1.07376785139053,51.0755179268028,22.509999999999998,12052.2220175347,2932101.0,2.49307479224377,54.3994669891309,93.41,19.82,94.5139070358529,0.297377194838164,86.3403913227513,68.6224967086751,34.06625,86.35,84.28999999999999,29.3029720254305,20.32,53.78,75.4637685714286,23.98,60.01,94.43,24.050000000000004,23.98,0
293220,0.58750975,88.78999999999999,126.02,87.51,71.04,62.44219458845391,25.36,112.31,91.21000000000001,24.19,6.07825558728859,25.63,81.7658288119222,52.7202737907954,17967.0,82.3859191153584,1.63800547119224,78.45,26.9788195601469,8.46,22.990000000000002,86.16,92.8261429533189,60.7606843948067,147.72,64.8062984132918,0.0,83.1958518958007,24.88,13733.9162742806,2932200.0,4.39535670010143,56.1239248084795,132.79,22.36,84.2108295629082,0.283862714156899,82.610280150862,88.1496064865279,28.84,112.16,127.42,26.8352301833162,22.970000000000002,50.91,94.6932972222223,26.44,95.31,124.61999999999999,26.54,26.279999999999998,0
293230,0.5853255,86.83,268.55,105.01,72.29,65.7666910412806,24.67,143.26,86.74,23.5,3.83171700588475,24.94,92.4748695507887,54.2444388501843,16097.0,85.37208089723592,5.25470155233821,84.41,15.1535927263141,3.13,22.19,70.7775,86.795868308768,75.0008380845928,140.83,60.7875999838401,0.621349571268796,79.14635709746241,24.11,14013.5911412064,2932309.0,4.74974463738509,55.7717425453998,103.58,21.52,88.3428853095592,0.279357712009107,93.0963565374785,86.0949996785506,25.025,111.96000000000001,117.54999999999998,21.5975082989025,22.09,53.190000000000005,95.0291027777778,25.66,79.39,135.75,25.740000000000002,25.54,0
293240,0.6063663,46.89999999999999,748.45,0.9000000000000001,70.46,76.1646464572954,23.89,2.39,5.73,22.990000000000002,0.8425841368573759,23.82,97.7633947210242,59.9828514902551,13880.0,94.1943223398395,0.637402255281208,45.559999999999995,10.441078700674,10.18,21.42,98.0,5.03018180255077,72.8059806810518,55.769999999999996,56.5920516273776,2.97796307325789,76.8360888297098,22.6,12764.9149063401,2932408.0,3.19432120674357,55.7854503477687,98.14,20.27,84.9013157894737,0.292074183181575,96.0570362484147,72.0650988535108,30.748749999999998,92.35,108.70000000000002,13.9107439422028,20.59,51.88,96.79427222222219,23.29,84.44,112.61999999999999,23.42,23.550000000000004,0
293245,0.41650125,26.18,790.49,1.82,67.31,66.1098748098541,23.52,5.700000000000001,5.35,22.61,0.0,23.54,57.0374204820891,54.664116112975,13888.0,50.470091444381,0.502051370537621,63.09,24.8493157671432,6.54,21.029999999999998,49.0125,7.653052076836859,74.2928064001432,46.39999999999999,35.4468444008231,9.529394516933,46.0342353926368,22.31,19072.6249495968,2932457.0,2.3762929829466,50.481669045704294,88.57,20.0,86.282691902723,0.31220038642009496,91.70054752786311,85.5770911169778,34.13375,61.29,78.25,26.2742249547428,20.36,53.690000000000005,32.6982666666667,23.02,52.559999999999995,80.01,23.15,23.33,0
293250,0.51676154,127.66,121.53999999999999,70.82,67.61,57.8622480756288,24.86,97.78,95.02,23.64,3.73946758911425,25.220000000000002,70.8754680735051,48.577854689133,18403.0,66.2283972831429,2.30145522557266,62.66,19.3782696219625,6.98,22.44,64.49,32.5594666452055,69.414876809213,135.58,50.1311500336509,6.066957145220891,60.6689236739382,24.529999999999998,18440.9300494485,2932507.0,3.52531716627372,51.0829603515688,124.54999999999998,21.88,89.7398891735689,0.307197898423818,71.2673260805142,77.624643663569,32.13625,117.86999999999999,118.66,27.2013191523971,22.57,44.55,85.8183555555556,26.300000000000004,57.60000000000001,147.68,26.41,26.08,0
293260,0.5077666,63.95,726.3,1.0,70.95,78.5178029041345,23.08,1.0,11.7,22.02,0.43449923962633,23.13,49.524918074585,59.1095432970296,15794.0,86.4422538029039,1.50773738617754,41.940000000000005,7.36423671674345,4.9399999999999995,20.39,79.05857142857141,36.6627334401029,81.1501056812844,50.37,40.2962260777301,9.76880494952784,77.3653603112981,21.93,12746.101487906799,2932606.0,1.73447264379544,58.1887485351824,181.54,19.17,87.1085775254354,0.296749383730485,94.3749791204428,87.08641526790828,7.51333333333333,87.77,141.74,23.9278582632755,19.52,47.39999999999999,68.4414117647059,23.16,55.29,154.68,23.29,23.27,0
