state,cod6,cluster,prob,rank,risk_cat,variable,correlation
RJ,330240,0,0.89977264,7,Very High,tmed_jul,0.6359622979165568
RJ,330270,0,0.8916397,8,Very High,tmed_jul,0.6359622979165568
RJ,330023,0,0.8890995,9,Very High,tmed_jul,0.6359622979165568
RJ,330170,0,0.87154126,10,Very High,tmed_jul,0.6359622979165568
RJ,330040,0,0.87082523,11,Very High,tmed_jul,0.6359622979165568
RJ,330550,0,0.8697468,12,Very High,tmed_jul,0.6359622979165568
RJ,330630,0,0.8641108,13,Very High,tmed_jul,0.6359622979165568
RJ,330490,0,0.8559674,14,Very High,tmed_jul,0.6359622979165568
RJ,330045,0,0.8500377,15,Very High,tmed_jul,0.6359622979165568
RJ,330100,0,0.8467016,16,Very High,tmed_jul,0.6359622979165568
RJ,330020,0,0.8338248,17,Very High,tmed_jul,0.6359622979165568
RJ,330414,0,0.82813203,18,Very High,tmed_jul,0.6359622979165568
RJ,330600,0,0.82731956,19,Very High,tmed_jul,0.6359622979165568
RJ,330510,0,0.82418865,20,Very High,tmed_jul,0.6359622979165568
RJ,330060,0,0.82299805,21,Very High,tmed_jul,0.6359622979165568
RJ,330220,0,0.8227939,22,Very High,tmed_jul,0.6359622979165568
RJ,330430,0,0.820437,23,Very High,tmed_jul,0.6359622979165568
RJ,330420,0,0.8196652,24,Very High,tmed_jul,0.6359622979165568
RJ,330070,0,0.8131017,25,Very High,tmed_jul,0.6359622979165568
RJ,330190,0,0.80986464,26,Very High,tmed_jul,0.6359622979165568
RJ,330520,0,0.80756027,27,Very High,tmed_jul,0.6359622979165568
RJ,330411,0,0.80648834,28,Very High,tmed_jul,0.6359622979165568
RJ,330455,0,0.9792502,1,Very High,tmed_jun,0.6305804198593778
RJ,330285,0,0.93746495,2,Very High,tmed_jun,0.6305804198593778
RJ,330330,0,0.93245816,3,Very High,tmed_jun,0.6305804198593778
RJ,330350,0,0.9317643,4,Very High,tmed_jun,0.6305804198593778
RJ,330452,0,0.90778625,5,Very High,tmed_jun,0.6305804198593778
RJ,330320,0,0.9038018,6,Very High,tmed_jun,0.6305804198593778
RJ,330240,0,0.89977264,7,Very High,tmed_jun,0.6305804198593778
RJ,330270,0,0.8916397,8,Very High,tmed_jun,0.6305804198593778
RJ,330023,0,0.8890995,9,Very High,tmed_jun,0.6305804198593778
RJ,330170,0,0.87154126,10,Very High,tmed_jun,0.6305804198593778
RJ,330040,0,0.87082523,11,Very High,tmed_jun,0.6305804198593778
RJ,330550,0,0.8697468,12,Very High,tmed_jun,0.6305804198593778
RJ,330630,0,0.8641108,13,Very High,tmed_jun,0.6305804198593778
RJ,330490,0,0.8559674,14,Very High,tmed_jun,0.6305804198593778
RJ,330045,0,0.8500377,15,Very High,tmed_jun,0.6305804198593778
RJ,330100,0,0.8467016,16,Very High,tmed_jun,0.6305804198593778
RJ,330020,0,0.8338248,17,Very High,tmed_jun,0.6305804198593778
RJ,330414,0,0.82813203,18,Very High,tmed_jun,0.6305804198593778
RJ,330600,0,0.82731956,19,Very High,tmed_jun,0.6305804198593778
RJ,330510,0,0.82418865,20,Very High,tmed_jun,0.6305804198593778
RJ,330060,0,0.82299805,21,Very High,tmed_jun,0.6305804198593778
RJ,330220,0,0.8227939,22,Very High,tmed_jun,0.6305804198593778
RJ,330430,0,0.820437,23,Very High,tmed_jun,0.6305804198593778
RJ,330420,0,0.8196652,24,Very High,tmed_jun,0.6305804198593778
RJ,330070,0,0.8131017,25,Very High,tmed_jun,0.6305804198593778
RJ,330190,0,0.80986464,26,Very High,tmed_jun,0.6305804198593778
RJ,330520,0,0.80756027,27,Very High,tmed_jun,0.6305804198593778
RJ,330411,0,0.80648834,28,Very High,tmed_jun,0.6305804198593778
RJ,330455,0,0.9792502,1,Very High,Cobertura de Internet Móvel (4G/5G),0.5947853594169714
RJ,330285,0,0.93746495,2,Very High,Cobertura de Internet Móvel (4G/5G),0.5947853594169714
RJ,330330,0,0.93245816,3,Very High,Cobertura de Internet Móvel (4G/5G),0.5947853594169714
RJ,330350,0,0.9317643,4,Very High,Cobertura de Internet Móvel (4G/5G),0.5947853594169714
RJ,330452,0,0.90778625,5,Very High,Cobertura de Internet Móvel (4G/5G),0.5947853594169714
RJ,330320,0,0.9038018,6,Very High,Cobertura de Internet Móvel (4G/5G),0.5947853594169714
RJ,330240,0,0.89977264,7,Very High,Cobertura de Internet Móvel (4G/5G),0.5947853594169714
RJ,330270,0,0.8916397,8,Very High,Cobertura de Internet Móvel (4G/5G),0.5947853594169714
RJ,330023,0,0.8890995,9,Very High,Cobertura de Internet Móvel (4G/5G),0.5947853594169714
RJ,330170,0,0.87154126,10,Very High,Cobertura de Internet Móvel (4G/5G),0.5947853594169714
RJ,330040,0,0.87082523,11,Very High,Cobertura de Internet Móvel (4G/5G),0.5947853594169714
RJ,330550,0,0.8697468,12,Very High,Cobertura de Internet Móvel (4G/5G),0.5947853594169714
RJ,330630,0,0.8641108,13,Very High,Cobertura de Internet Móvel (4G/5G),0.5947853594169714
RJ,330490,0,0.8559674,14,Very High,Cobertura de Internet Móvel (4G/5G),0.5947853594169714
RJ,330045,0,0.8500377,15,Very High,Cobertura de Internet Móvel (4G/5G),0.5947853594169714
RJ,330100,0,0.8467016,16,Very High,Cobertura de Internet Móvel (4G/5G),0.5947853594169714
RJ,330020,0,0.8338248,17,Very High,Cobertura de Internet Móvel (4G/5G),0.5947853594169714
RJ,330414,0,0.82813203,18,Very High,Cobertura de Internet Móvel (4G/5G),0.5947853594169714
RJ,330600,0,0.82731956,19,Very High,Cobertura de Internet Móvel (4G/5G),0.5947853594169714
RJ,330510,0,0.82418865,20,Very High,Cobertura de Internet Móvel (4G/5G),0.5947853594169714
RJ,330060,0,0.82299805,21,Very High,Cobertura de Internet Móvel (4G/5G),0.5947853594169714
RJ,330220,0,0.8227939,22,Very High,Cobertura de Internet Móvel (4G/5G),0.5947853594169714
RJ,330430,0,0.820437,23,Very High,Cobertura de Internet Móvel (4G/5G),0.5947853594169714
RJ,330420,0,0.8196652,24,Very High,Cobertura de Internet Móvel (4G/5G),0.5947853594169714
RJ,330070,0,0.8131017,25,Very High,Cobertura de Internet Móvel (4G/5G),0.5947853594169714
RJ,330190,0,0.80986464,26,Very High,Cobertura de Internet Móvel (4G/5G),0.5947853594169714
RJ,330520,0,0.80756027,27,Very High,Cobertura de Internet Móvel (4G/5G),0.5947853594169714
RJ,330411,0,0.80648834,28,Very High,Cobertura de Internet Móvel (4G/5G),0.5947853594169714
RJ,330455,0,0.9792502,1,Very High,Acesso à Informação e Comunicação,0.5205349903265329
RJ,330285,0,0.93746495,2,Very High,Acesso à Informação e Comunicação,0.5205349903265329
RJ,330330,0,0.93245816,3,Very High,Acesso à Informação e Comunicação,0.5205349903265329
RJ,330350,0,0.9317643,4,Very High,Acesso à Informação e Comunicação,0.5205349903265329
RJ,330452,0,0.90778625,5,Very High,Acesso à Informação e Comunicação,0.5205349903265329
RJ,330320,0,0.9038018,6,Very High,Acesso à Informação e Comunicação,0.5205349903265329
RJ,330240,0,0.89977264,7,Very High,Acesso à Informação e Comunicação,0.5205349903265329
RJ,330270,0,0.8916397,8,Very High,Acesso à Informação e Comunicação,0.5205349903265329
RJ,330023,0,0.8890995,9,Very High,Acesso à Informação e Comunicação,0.5205349903265329
RJ,330170,0,0.87154126,10,Very High,Acesso à Informação e Comunicação,0.5205349903265329
RJ,330040,0,0.87082523,11,Very High,Acesso à Informação e Comunicação,0.5205349903265329
RJ,330550,0,0.8697468,12,Very High,Acesso à Informação e Comunicação,0.5205349903265329
RJ,330630,0,0.8641108,13,Very High,Acesso à Informação e Comunicação,0.5205349903265329
RJ,330490,0,0.8559674,14,Very High,Acesso à Informação e Comunicação,0.5205349903265329
RJ,330045,0,0.8500377,15,Very High,Acesso à Informação e Comunicação,0.5205349903265329
RJ,330100,0,0.8467016,16,Very High,Acesso à Informação e Comunicação,0.5205349903265329
RJ,330020,0,0.8338248,17,Very High,Acesso à Informação e Comunicação,0.5205349903265329
RJ,330414,0,0.82813203,18,Very High,Acesso à Informação e Comunicação,0.5205349903265329
RJ,330600,0,0.82731956,19,Very High,Acesso à Informação e Comunicação,0.5205349903265329
RJ,330510,0,0.82418865,20,Very High,Acesso à Informação e Comunicação,0.5205349903265329
RJ,330060,0,0.82299805,21,Very High,Acesso à Informação e Comunicação,0.5205349903265329
RJ,330220,0,0.8227939,22,Very High,Acesso à Informação e Comunicação,0.5205349903265329
RJ,330430,0,0.820437,23,Very High,Acesso à Informação e Comunicação,0.5205349903265329
RJ,330420,0,0.8196652,24,Very High,Acesso à Informação e Comunicação,0.5205349903265329
RJ,330070,0,0.8131017,25,Very High,Acesso à Informação e Comunicação,0.5205349903265329
RJ,330190,0,0.80986464,26,Very High,Acesso à Informação e Comunicação,0.5205349903265329
RJ,330520,0,0.80756027,27,Very High,Acesso à Informação e Comunicação,0.5205349903265329
RJ,330411,0,0.80648834,28,Very High,Acesso à Informação e Comunicação,0.5205349903265329
RJ,330455,0,0.9792502,1,Very High,Densidade de Telefonia Móvel,0.5028355222510144
RJ,330285,0,0.93746495,2,Very High,Densidade de Telefonia Móvel,0.5028355222510144
RJ,330330,0,0.93245816,3,Very High,Densidade de Telefonia Móvel,0.5028355222510144
RJ,330350,0,0.9317643,4,Very High,Densidade de Telefonia Móvel,0.5028355222510144
RJ,330452,0,0.90778625,5,Very High,Densidade de Telefonia Móvel,0.5028355222510144
RJ,330320,0,0.9038018,6,Very High,Densidade de Telefonia Móvel,0.5028355222510144
RJ,330240,0,0.89977264,7,Very High,Densidade de Telefonia Móvel,0.5028355222510144
RJ,330270,0,0.8916397,8,Very High,Densidade de Telefonia Móvel,0.5028355222510144
RJ,330023,0,0.8890995,9,Very High,Densidade de Telefonia Móvel,0.5028355222510144
RJ,330170,0,0.87154126,10,Very High,Densidade de Telefonia Móvel,0.5028355222510144
RJ,330040,0,0.87082523,11,Very High,Densidade de Telefonia Móvel,0.5028355222510144
RJ,330550,0,0.8697468,12,Very High,Densidade de Telefonia Móvel,0.5028355222510144
RJ,330630,0,0.8641108,13,Very High,Densidade de Telefonia Móvel,0.5028355222510144
RJ,330490,0,0.8559674,14,Very High,Densidade de Telefonia Móvel,0.5028355222510144
RJ,330045,0,0.8500377,15,Very High,Densidade de Telefonia Móvel,0.5028355222510144
RJ,330100,0,0.8467016,16,Very High,Densidade de Telefonia Móvel,0.5028355222510144
RJ,330020,0,0.8338248,17,Very High,Densidade de Telefonia Móvel,0.5028355222510144
RJ,330414,0,0.82813203,18,Very High,Densidade de Telefonia Móvel,0.5028355222510144
RJ,330600,0,0.82731956,19,Very High,Densidade de Telefonia Móvel,0.5028355222510144
RJ,330510,0,0.82418865,20,Very High,Densidade de Telefonia Móvel,0.5028355222510144
RJ,330060,0,0.82299805,21,Very High,Densidade de Telefonia Móvel,0.5028355222510144
RJ,330220,0,0.8227939,22,Very High,Densidade de Telefonia Móvel,0.5028355222510144
RJ,330430,0,0.820437,23,Very High,Densidade de Telefonia Móvel,0.5028355222510144
RJ,330420,0,0.8196652,24,Very High,Densidade de Telefonia Móvel,0.5028355222510144
RJ,330070,0,0.8131017,25,Very High,Densidade de Telefonia Móvel,0.5028355222510144
RJ,330190,0,0.80986464,26,Very High,Densidade de Telefonia Móvel,0.5028355222510144
RJ,330520,0,0.80756027,27,Very High,Densidade de Telefonia Móvel,0.5028355222510144
RJ,330411,0,0.80648834,28,Very High,Densidade de Telefonia Móvel,0.5028355222510144
RJ,330455,0,0.9792502,1,Very High,ppt_dez,-0.4857893751863041
RJ,330285,0,0.93746495,2,Very High,ppt_dez,-0.4857893751863041
RJ,330330,0,0.93245816,3,Very High,ppt_dez,-0.4857893751863041
RJ,330350,0,0.9317643,4,Very High,ppt_dez,-0.4857893751863041
RJ,330452,0,0.90778625,5,Very High,ppt_dez,-0.4857893751863041
RJ,330320,0,0.9038018,6,Very High,ppt_dez,-0.4857893751863041
RJ,330240,0,0.89977264,7,Very High,ppt_dez,-0.4857893751863041
RJ,330270,0,0.8916397,8,Very High,ppt_dez,-0.4857893751863041
RJ,330023,0,0.8890995,9,Very High,ppt_dez,-0.4857893751863041
RJ,330170,0,0.87154126,10,Very High,ppt_dez,-0.4857893751863041
RJ,330040,0,0.87082523,11,Very High,ppt_dez,-0.4857893751863041
RJ,330550,0,0.8697468,12,Very High,ppt_dez,-0.4857893751863041
RJ,330630,0,0.8641108,13,Very High,ppt_dez,-0.4857893751863041
RJ,330490,0,0.8559674,14,Very High,ppt_dez,-0.4857893751863041
RJ,330045,0,0.8500377,15,Very High,ppt_dez,-0.4857893751863041
RJ,330100,0,0.8467016,16,Very High,ppt_dez,-0.4857893751863041
RJ,330020,0,0.8338248,17,Very High,ppt_dez,-0.4857893751863041
RJ,330414,0,0.82813203,18,Very High,ppt_dez,-0.4857893751863041
RJ,330600,0,0.82731956,19,Very High,ppt_dez,-0.4857893751863041
RJ,330510,0,0.82418865,20,Very High,ppt_dez,-0.4857893751863041
RJ,330060,0,0.82299805,21,Very High,ppt_dez,-0.4857893751863041
RJ,330220,0,0.8227939,22,Very High,ppt_dez,-0.4857893751863041
RJ,330430,0,0.820437,23,Very High,ppt_dez,-0.4857893751863041
RJ,330420,0,0.8196652,24,Very High,ppt_dez,-0.4857893751863041
RJ,330070,0,0.8131017,25,Very High,ppt_dez,-0.4857893751863041
RJ,330190,0,0.80986464,26,Very High,ppt_dez,-0.4857893751863041
RJ,330520,0,0.80756027,27,Very High,ppt_dez,-0.4857893751863041
RJ,330411,0,0.80648834,28,Very High,ppt_dez,-0.4857893751863041
RJ,330455,0,0.9792502,1,Very High,Cobertura Vacinal (Poliomielite),-0.48369820918215306
RJ,330285,0,0.93746495,2,Very High,Cobertura Vacinal (Poliomielite),-0.48369820918215306
RJ,330330,0,0.93245816,3,Very High,Cobertura Vacinal (Poliomielite),-0.48369820918215306
RJ,330350,0,0.9317643,4,Very High,Cobertura Vacinal (Poliomielite),-0.48369820918215306
RJ,330452,0,0.90778625,5,Very High,Cobertura Vacinal (Poliomielite),-0.48369820918215306
RJ,330320,0,0.9038018,6,Very High,Cobertura Vacinal (Poliomielite),-0.48369820918215306
RJ,330240,0,0.89977264,7,Very High,Cobertura Vacinal (Poliomielite),-0.48369820918215306
RJ,330270,0,0.8916397,8,Very High,Cobertura Vacinal (Poliomielite),-0.48369820918215306
RJ,330023,0,0.8890995,9,Very High,Cobertura Vacinal (Poliomielite),-0.48369820918215306
RJ,330170,0,0.87154126,10,Very High,Cobertura Vacinal (Poliomielite),-0.48369820918215306
RJ,330040,0,0.87082523,11,Very High,Cobertura Vacinal (Poliomielite),-0.48369820918215306
RJ,330550,0,0.8697468,12,Very High,Cobertura Vacinal (Poliomielite),-0.48369820918215306
RJ,330630,0,0.8641108,13,Very High,Cobertura Vacinal (Poliomielite),-0.48369820918215306
RJ,330490,0,0.8559674,14,Very High,Cobertura Vacinal (Poliomielite),-0.48369820918215306
RJ,330045,0,0.8500377,15,Very High,Cobertura Vacinal (Poliomielite),-0.48369820918215306
RJ,330100,0,0.8467016,16,Very High,Cobertura Vacinal (Poliomielite),-0.48369820918215306
RJ,330020,0,0.8338248,17,Very High,Cobertura Vacinal (Poliomielite),-0.48369820918215306
RJ,330414,0,0.82813203,18,Very High,Cobertura Vacinal (Poliomielite),-0.48369820918215306
RJ,330600,0,0.82731956,19,Very High,Cobertura Vacinal (Poliomielite),-0.48369820918215306
RJ,330510,0,0.82418865,20,Very High,Cobertura Vacinal (Poliomielite),-0.48369820918215306
RJ,330060,0,0.82299805,21,Very High,Cobertura Vacinal (Poliomielite),-0.48369820918215306
RJ,330220,0,0.8227939,22,Very High,Cobertura Vacinal (Poliomielite),-0.48369820918215306
RJ,330430,0,0.820437,23,Very High,Cobertura Vacinal (Poliomielite),-0.48369820918215306
RJ,330420,0,0.8196652,24,Very High,Cobertura Vacinal (Poliomielite),-0.48369820918215306
RJ,330070,0,0.8131017,25,Very High,Cobertura Vacinal (Poliomielite),-0.48369820918215306
RJ,330190,0,0.80986464,26,Very High,Cobertura Vacinal (Poliomielite),-0.48369820918215306
RJ,330520,0,0.80756027,27,Very High,Cobertura Vacinal (Poliomielite),-0.48369820918215306
RJ,330411,0,0.80648834,28,Very High,Cobertura Vacinal (Poliomielite),-0.48369820918215306
RJ,330455,0,0.9792502,1,Very High,Índice de Abastecimento de Água,0.47965553472427797
RJ,330285,0,0.93746495,2,Very High,Índice de Abastecimento de Água,0.47965553472427797
RJ,330330,0,0.93245816,3,Very High,Índice de Abastecimento de Água,0.47965553472427797
RJ,330350,0,0.9317643,4,Very High,Índice de Abastecimento de Água,0.47965553472427797
RJ,330452,0,0.90778625,5,Very High,Índice de Abastecimento de Água,0.47965553472427797
RJ,330320,0,0.9038018,6,Very High,Índice de Abastecimento de Água,0.47965553472427797
RJ,330240,0,0.89977264,7,Very High,Índice de Abastecimento de Água,0.47965553472427797
RJ,330270,0,0.8916397,8,Very High,Índice de Abastecimento de Água,0.47965553472427797
RJ,330023,0,0.8890995,9,Very High,Índice de Abastecimento de Água,0.47965553472427797
RJ,330170,0,0.87154126,10,Very High,Índice de Abastecimento de Água,0.47965553472427797
RJ,330040,0,0.87082523,11,Very High,Índice de Abastecimento de Água,0.47965553472427797
RJ,330550,0,0.8697468,12,Very High,Índice de Abastecimento de Água,0.47965553472427797
RJ,330630,0,0.8641108,13,Very High,Índice de Abastecimento de Água,0.47965553472427797
RJ,330490,0,0.8559674,14,Very High,Índice de Abastecimento de Água,0.47965553472427797
RJ,330045,0,0.8500377,15,Very High,Índice de Abastecimento de Água,0.47965553472427797
RJ,330100,0,0.8467016,16,Very High,Índice de Abastecimento de Água,0.47965553472427797
RJ,330020,0,0.8338248,17,Very High,Índice de Abastecimento de Água,0.47965553472427797
RJ,330414,0,0.82813203,18,Very High,Índice de Abastecimento de Água,0.47965553472427797
RJ,330600,0,0.82731956,19,Very High,Índice de Abastecimento de Água,0.47965553472427797
RJ,330510,0,0.82418865,20,Very High,Índice de Abastecimento de Água,0.47965553472427797
RJ,330060,0,0.82299805,21,Very High,Índice de Abastecimento de Água,0.47965553472427797
RJ,330220,0,0.8227939,22,Very High,Índice de Abastecimento de Água,0.47965553472427797
RJ,330430,0,0.820437,23,Very High,Índice de Abastecimento de Água,0.47965553472427797
RJ,330420,0,0.8196652,24,Very High,Índice de Abastecimento de Água,0.47965553472427797
RJ,330070,0,0.8131017,25,Very High,Índice de Abastecimento de Água,0.47965553472427797
RJ,330190,0,0.80986464,26,Very High,Índice de Abastecimento de Água,0.47965553472427797
RJ,330520,0,0.80756027,27,Very High,Índice de Abastecimento de Água,0.47965553472427797
RJ,330411,0,0.80648834,28,Very High,Índice de Abastecimento de Água,0.47965553472427797
RJ,330455,0,0.9792502,1,Very High,Áreas Verdes Urbanas,0.47151715208770745
RJ,330285,0,0.93746495,2,Very High,Áreas Verdes Urbanas,0.47151715208770745
RJ,330330,0,0.93245816,3,Very High,Áreas Verdes Urbanas,0.47151715208770745
RJ,330350,0,0.9317643,4,Very High,Áreas Verdes Urbanas,0.47151715208770745
RJ,330452,0,0.90778625,5,Very High,Áreas Verdes Urbanas,0.47151715208770745
RJ,330320,0,0.9038018,6,Very High,Áreas Verdes Urbanas,0.47151715208770745
RJ,330240,0,0.89977264,7,Very High,Áreas Verdes Urbanas,0.47151715208770745
RJ,330270,0,0.8916397,8,Very High,Áreas Verdes Urbanas,0.47151715208770745
RJ,330023,0,0.8890995,9,Very High,Áreas Verdes Urbanas,0.47151715208770745
RJ,330170,0,0.87154126,10,Very High,Áreas Verdes Urbanas,0.47151715208770745
RJ,330040,0,0.87082523,11,Very High,Áreas Verdes Urbanas,0.47151715208770745
RJ,330550,0,0.8697468,12,Very High,Áreas Verdes Urbanas,0.47151715208770745
RJ,330630,0,0.8641108,13,Very High,Áreas Verdes Urbanas,0.47151715208770745
RJ,330490,0,0.8559674,14,Very High,Áreas Verdes Urbanas,0.47151715208770745
RJ,330045,0,0.8500377,15,Very High,Áreas Verdes Urbanas,0.47151715208770745
RJ,330100,0,0.8467016,16,Very High,Áreas Verdes Urbanas,0.47151715208770745
RJ,330020,0,0.8338248,17,Very High,Áreas Verdes Urbanas,0.47151715208770745
RJ,330414,0,0.82813203,18,Very High,Áreas Verdes Urbanas,0.47151715208770745
RJ,330600,0,0.82731956,19,Very High,Áreas Verdes Urbanas,0.47151715208770745
RJ,330510,0,0.82418865,20,Very High,Áreas Verdes Urbanas,0.47151715208770745
RJ,330060,0,0.82299805,21,Very High,Áreas Verdes Urbanas,0.47151715208770745
RJ,330220,0,0.8227939,22,Very High,Áreas Verdes Urbanas,0.47151715208770745
RJ,330430,0,0.820437,23,Very High,Áreas Verdes Urbanas,0.47151715208770745
RJ,330420,0,0.8196652,24,Very High,Áreas Verdes Urbanas,0.47151715208770745
RJ,330070,0,0.8131017,25,Very High,Áreas Verdes Urbanas,0.47151715208770745
RJ,330190,0,0.80986464,26,Very High,Áreas Verdes Urbanas,0.47151715208770745
RJ,330520,0,0.80756027,27,Very High,Áreas Verdes Urbanas,0.47151715208770745
RJ,330411,0,0.80648834,28,Very High,Áreas Verdes Urbanas,0.47151715208770745
RJ,330455,0,0.9792502,1,Very High,Famílias em Situação de Rua,0.4684797693291882
RJ,330285,0,0.93746495,2,Very High,Famílias em Situação de Rua,0.4684797693291882
RJ,330330,0,0.93245816,3,Very High,Famílias em Situação de Rua,0.4684797693291882
RJ,330350,0,0.9317643,4,Very High,Famílias em Situação de Rua,0.4684797693291882
RJ,330452,0,0.90778625,5,Very High,Famílias em Situação de Rua,0.4684797693291882
RJ,330320,0,0.9038018,6,Very High,Famílias em Situação de Rua,0.4684797693291882
RJ,330240,0,0.89977264,7,Very High,Famílias em Situação de Rua,0.4684797693291882
RJ,330270,0,0.8916397,8,Very High,Famílias em Situação de Rua,0.4684797693291882
